Boids()
Step 2543, 83 has arrived, 4 collisions
Step 2544, 83 has arrived, 4 collisions
Step 2545, 83 has arrived, 4 collisions
Step 2546, 83 has arrived, 4 collisions
Step 2547, 83 has arrived, 4 collisions
Step 2548, 83 has arrived, 4 collisions
Step 2549, 83 has arrived, 4 collisions
Step 2550, 83 has arrived, 4 collisions
Step 2551, 83 has arrived, 4 collisions
Step 2552, 83 has arrived, 4 collisions
Step 2553, 83 has arrived, 4 collisions
Step 2554, 83 has arrived, 4 collisions
Step 2555, 83 has arrived, 4 collisions
Step 2556, 83 has arrived, 4 collisions
Step 2557, 83 has arrived, 4 collisions
Step 2558, 83 has arrived, 4 collisions
Step 2559, 83 has arrived, 4 collisions
Step 2560, 83 has arrived, 4 collisions
Step 2561, 83 has arrived, 4 collisions
Step 2562, 83 has arrived, 4 collisions
Step 2563, 83 has arrived, 4 collisions
Step 2564, 83 has arrived, 4 collisions
Step 2565, 83 has arrived, 4 collisions
Step 2566, 83 has arrived, 4 collisions
Step 2567, 83 has arrived, 4 collisions
Step 2568, 83 has arrived, 4 collisions
Step 2569, 83 has arrived, 4 collisions
Step 2570, 83 has arrived, 4 collisions
Step 2571, 83 has arrived, 4 collisions
Step 2572, 83 has arrived, 4 collisions
Step 2573, 83 has arrived, 4 collisions
Step 2574, 83 has arrived, 4 collisions
Step 2575, 83 has arrived, 4 collisions
Step 2576, 83 has arrived, 4 collisions
Step 2577, 83 has arrived, 4 collisions
Step 2578, 83 has arrived, 4 collisions
Step 2579, 83 has arrived, 4 collisions
Step 2580, 83 has arrived, 4 collisions
Step 2581, 83 has arrived, 4 collisions
Step 2582, 83 has arrived, 4 collisions
Step 2583, 83 has arrived, 4 collisions
Step 2584, 83 has arrived, 4 collisions
Drone 74 has arrived
Step 2585, 84 has arrived, 4 collisions
Step 2586, 84 has arrived, 4 collisions
Step 2587, 84 has arrived, 4 collisions
Step 2588, 84 has arrived, 4 collisions
Step 2589, 84 has arrived, 4 collisions
Step 2590, 84 has arrived, 4 collisions
Step 2591, 84 has arrived, 4 collisions
Step 2592, 84 has arrived, 4 collisions
Step 2593, 84 has arrived, 4 collisions
Step 2594, 84 has arrived, 4 collisions
Step 2595, 84 has arrived, 4 collisions
Step 2596, 84 has arrived, 4 collisions
Step 2597, 84 has arrived, 4 collisions
Step 2598, 84 has arrived, 4 collisions
Step 2599, 84 has arrived, 4 collisions
Step 2600, 84 has arrived, 4 collisions
Step 2601, 84 has arrived, 4 collisions
Step 2602, 84 has arrived, 4 collisions
Step 2603, 84 has arrived, 4 collisions
Step 2604, 84 has arrived, 4 collisions
Step 2605, 84 has arrived, 4 collisions
Step 2606, 84 has arrived, 4 collisions
Step 2607, 84 has arrived, 4 collisions
Step 2608, 84 has arrived, 4 collisions
Step 2609, 84 has arrived, 4 collisions
Step 2610, 84 has arrived, 4 collisions
Step 2611, 84 has arrived, 4 collisions
Step 2612, 84 has arrived, 4 collisions
Step 2613, 84 has arrived, 4 collisions
Step 2614, 84 has arrived, 4 collisions
Step 2615, 84 has arrived, 4 collisions
Step 2616, 84 has arrived, 4 collisions
Step 2617, 84 has arrived, 4 collisions
Step 2618, 84 has arrived, 4 collisions
Step 2619, 84 has arrived, 4 collisions
Step 2620, 84 has arrived, 4 collisions
Step 2621, 84 has arrived, 4 collisions
Step 2622, 84 has arrived, 4 collisions
Step 2623, 84 has arrived, 4 collisions
Step 2624, 84 has arrived, 4 collisions
Step 2625, 84 has arrived, 4 collisions
Step 2626, 84 has arrived, 4 collisions
Step 2627, 84 has arrived, 4 collisions
Step 2628, 84 has arrived, 4 collisions
Step 2629, 84 has arrived, 4 collisions
Step 2630, 84 has arrived, 4 collisions
Step 2631, 84 has arrived, 4 collisions
Step 2632, 84 has arrived, 4 collisions
Step 2633, 84 has arrived, 4 collisions
Step 2634, 84 has arrived, 4 collisions
Step 2635, 84 has arrived, 4 collisions
Step 2636, 84 has arrived, 4 collisions
Drone 3 has arrived
Step 2637, 85 has arrived, 4 collisions
Step 2638, 85 has arrived, 4 collisions
Step 2639, 85 has arrived, 4 collisions
Step 2640, 85 has arrived, 4 collisions
Step 2641, 85 has arrived, 4 collisions
Step 2642, 85 has arrived, 4 collisions
Step 2643, 85 has arrived, 4 collisions
Step 2644, 85 has arrived, 4 collisions
Step 2645, 85 has arrived, 4 collisions
Drone 66 has arrived
Step 2646, 86 has arrived, 4 collisions
Step 2647, 86 has arrived, 4 collisions
Step 2648, 86 has arrived, 4 collisions
Step 2649, 86 has arrived, 4 collisions
Step 2650, 86 has arrived, 4 collisions
Step 2651, 86 has arrived, 4 collisions
Step 2652, 86 has arrived, 4 collisions
Step 2653, 86 has arrived, 4 collisions
Step 2654, 86 has arrived, 4 collisions
Step 2655, 86 has arrived, 4 collisions
Step 2656, 86 has arrived, 4 collisions
Step 2657, 86 has arrived, 4 collisions
Step 2658, 86 has arrived, 4 collisions
Step 2659, 86 has arrived, 4 collisions
Step 2660, 86 has arrived, 4 collisions
Step 2661, 86 has arrived, 4 collisions
Step 2662, 86 has arrived, 4 collisions
Step 2663, 86 has arrived, 4 collisions
Step 2664, 86 has arrived, 4 collisions
Step 2665, 86 has arrived, 4 collisions
Step 2666, 86 has arrived, 4 collisions
Step 2667, 86 has arrived, 4 collisions
Step 2668, 86 has arrived, 4 collisions
Step 2669, 86 has arrived, 4 collisions
Step 2670, 86 has arrived, 4 collisions
Step 2671, 86 has arrived, 4 collisions
Step 2672, 86 has arrived, 4 collisions
Step 2673, 86 has arrived, 4 collisions
Step 2674, 86 has arrived, 4 collisions
Step 2675, 86 has arrived, 4 collisions
Step 2676, 86 has arrived, 4 collisions
Step 2677, 86 has arrived, 4 collisions
Step 2678, 86 has arrived, 4 collisions
Step 2679, 86 has arrived, 4 collisions
Step 2680, 86 has arrived, 4 collisions
Step 2681, 86 has arrived, 4 collisions
Step 2682, 86 has arrived, 4 collisions
Step 2683, 86 has arrived, 4 collisions
Step 2684, 86 has arrived, 4 collisions
Step 2685, 86 has arrived, 4 collisions
Step 2686, 86 has arrived, 4 collisions
Step 2687, 86 has arrived, 4 collisions
Step 2688, 86 has arrived, 4 collisions
Step 2689, 86 has arrived, 4 collisions
Step 2690, 86 has arrived, 4 collisions
Step 2691, 86 has arrived, 4 collisions
Step 2692, 86 has arrived, 4 collisions
Step 2693, 86 has arrived, 4 collisions
Step 2694, 86 has arrived, 4 collisions
Step 2695, 86 has arrived, 4 collisions
Step 2696, 86 has arrived, 4 collisions
Step 2697, 86 has arrived, 4 collisions
Step 2698, 86 has arrived, 4 collisions
Step 2699, 86 has arrived, 4 collisions
Step 2700, 86 has arrived, 4 collisions
Step 2701, 86 has arrived, 4 collisions
Step 2702, 86 has arrived, 4 collisions
Step 2703, 86 has arrived, 4 collisions
Step 2704, 86 has arrived, 4 collisions
Step 2705, 86 has arrived, 4 collisions
Step 2706, 86 has arrived, 4 collisions
Step 2707, 86 has arrived, 4 collisions
Step 2708, 86 has arrived, 4 collisions
Step 2709, 86 has arrived, 4 collisions
Step 2710, 86 has arrived, 4 collisions
Step 2711, 86 has arrived, 4 collisions
Step 2712, 86 has arrived, 4 collisions
Step 2713, 86 has arrived, 4 collisions
Step 2714, 86 has arrived, 4 collisions
Step 2715, 86 has arrived, 4 collisions
Step 2716, 86 has arrived, 4 collisions
Step 2717, 86 has arrived, 4 collisions
Step 2718, 86 has arrived, 4 collisions
Step 2719, 86 has arrived, 4 collisions
Step 2720, 86 has arrived, 4 collisions
Step 2721, 86 has arrived, 4 collisions
Step 2722, 86 has arrived, 4 collisions
Step 2723, 86 has arrived, 4 collisions
Step 2724, 86 has arrived, 4 collisions
Step 2725, 86 has arrived, 4 collisions
Step 2726, 86 has arrived, 4 collisions
Step 2727, 86 has arrived, 4 collisions
Step 2728, 86 has arrived, 4 collisions
Step 2729, 86 has arrived, 4 collisions
Step 2730, 86 has arrived, 4 collisions
Step 2731, 86 has arrived, 4 collisions
Step 2732, 86 has arrived, 4 collisions
Step 2733, 86 has arrived, 4 collisions
Step 2734, 86 has arrived, 4 collisions
Step 2735, 86 has arrived, 4 collisions
Step 2736, 86 has arrived, 4 collisions
Step 2737, 86 has arrived, 4 collisions
Step 2738, 86 has arrived, 4 collisions
Step 2739, 86 has arrived, 4 collisions
Step 2740, 86 has arrived, 4 collisions
Step 2741, 86 has arrived, 4 collisions
Step 2742, 86 has arrived, 4 collisions
Step 2743, 86 has arrived, 4 collisions
Drone 5 has arrived
Step 2744, 87 has arrived, 4 collisions
Step 2745, 87 has arrived, 4 collisions
Step 2746, 87 has arrived, 4 collisions
Step 2747, 87 has arrived, 4 collisions
Step 2748, 87 has arrived, 4 collisions
Step 2749, 87 has arrived, 4 collisions
Step 2750, 87 has arrived, 4 collisions
Step 2751, 87 has arrived, 4 collisions
Step 2752, 87 has arrived, 4 collisions
Step 2753, 87 has arrived, 4 collisions
Step 2754, 87 has arrived, 4 collisions
Step 2755, 87 has arrived, 4 collisions
Step 2756, 87 has arrived, 4 collisions
Step 2757, 87 has arrived, 4 collisions
Step 2758, 87 has arrived, 4 collisions
Step 2759, 87 has arrived, 4 collisions
Step 2760, 87 has arrived, 4 collisions
Step 2761, 87 has arrived, 4 collisions
Step 2762, 87 has arrived, 4 collisions
Step 2763, 87 has arrived, 4 collisions
Step 2764, 87 has arrived, 4 collisions
Step 2765, 87 has arrived, 4 collisions
Step 2766, 87 has arrived, 4 collisions
Step 2767, 87 has arrived, 4 collisions
Step 2768, 87 has arrived, 4 collisions
Step 2769, 87 has arrived, 4 collisions
Step 2770, 87 has arrived, 4 collisions
Step 2771, 87 has arrived, 4 collisions
Step 2772, 87 has arrived, 4 collisions
Step 2773, 87 has arrived, 4 collisions
Drone 2 has arrived
Step 2774, 88 has arrived, 4 collisions
Step 2775, 88 has arrived, 4 collisions
Step 2776, 88 has arrived, 4 collisions
Step 2777, 88 has arrived, 4 collisions
Step 2778, 88 has arrived, 4 collisions
Step 2779, 88 has arrived, 4 collisions
Step 2780, 88 has arrived, 4 collisions
Step 2781, 88 has arrived, 4 collisions
Step 2782, 88 has arrived, 4 collisions
Step 2783, 88 has arrived, 4 collisions
Step 2784, 88 has arrived, 4 collisions
Step 2785, 88 has arrived, 4 collisions
Step 2786, 88 has arrived, 4 collisions
Step 2787, 88 has arrived, 4 collisions
Step 2788, 88 has arrived, 4 collisions
Step 2789, 88 has arrived, 4 collisions
Step 2790, 88 has arrived, 4 collisions
Step 2791, 88 has arrived, 4 collisions
Step 2792, 88 has arrived, 4 collisions
Step 2793, 88 has arrived, 4 collisions
Step 2794, 88 has arrived, 4 collisions
Step 2795, 88 has arrived, 4 collisions
Step 2796, 88 has arrived, 4 collisions
Step 2797, 88 has arrived, 4 collisions
Step 2798, 88 has arrived, 4 collisions
Step 2799, 88 has arrived, 4 collisions
Step 2800, 88 has arrived, 4 collisions
Step 2801, 88 has arrived, 4 collisions
Step 2802, 88 has arrived, 4 collisions
Step 2803, 88 has arrived, 4 collisions
Step 2804, 88 has arrived, 4 collisions
Step 2805, 88 has arrived, 4 collisions
Step 2806, 88 has arrived, 4 collisions
Step 2807, 88 has arrived, 4 collisions
Step 2808, 88 has arrived, 4 collisions
Step 2809, 88 has arrived, 4 collisions
Step 2810, 88 has arrived, 4 collisions
Step 2811, 88 has arrived, 4 collisions
Step 2812, 88 has arrived, 4 collisions
Step 2813, 88 has arrived, 4 collisions
Step 2814, 88 has arrived, 4 collisions
Step 2815, 88 has arrived, 4 collisions
Step 2816, 88 has arrived, 4 collisions
Step 2817, 88 has arrived, 4 collisions
Step 2818, 88 has arrived, 4 collisions
Step 2819, 88 has arrived, 4 collisions
Step 2820, 88 has arrived, 4 collisions
Step 2821, 88 has arrived, 4 collisions
Step 2822, 88 has arrived, 4 collisions
Step 2823, 88 has arrived, 4 collisions
Step 2824, 88 has arrived, 4 collisions
Step 2825, 88 has arrived, 4 collisions
Step 2826, 88 has arrived, 4 collisions
Step 2827, 88 has arrived, 4 collisions
Step 2828, 88 has arrived, 4 collisions
Step 2829, 88 has arrived, 4 collisions
Step 2830, 88 has arrived, 4 collisions
Step 2831, 88 has arrived, 4 collisions
Step 2832, 88 has arrived, 4 collisions
Step 2833, 88 has arrived, 4 collisions
Step 2834, 88 has arrived, 4 collisions
Step 2835, 88 has arrived, 4 collisions
Step 2836, 88 has arrived, 4 collisions
Step 2837, 88 has arrived, 4 collisions
Step 2838, 88 has arrived, 4 collisions
Step 2839, 88 has arrived, 4 collisions
Step 2840, 88 has arrived, 4 collisions
Step 2841, 88 has arrived, 4 collisions
Step 2842, 88 has arrived, 4 collisions
Step 2843, 88 has arrived, 4 collisions
Step 2844, 88 has arrived, 4 collisions
Step 2845, 88 has arrived, 4 collisions
Step 2846, 88 has arrived, 4 collisions
Step 2847, 88 has arrived, 4 collisions
Step 2848, 88 has arrived, 4 collisions
Step 2849, 88 has arrived, 4 collisions
Step 2850, 88 has arrived, 4 collisions
Step 2851, 88 has arrived, 4 collisions
Step 2852, 88 has arrived, 4 collisions
Step 2853, 88 has arrived, 4 collisions
Step 2854, 88 has arrived, 4 collisions
Step 2855, 88 has arrived, 4 collisions
Step 2856, 88 has arrived, 4 collisions
Step 2857, 88 has arrived, 4 collisions
Step 2858, 88 has arrived, 4 collisions
Step 2859, 88 has arrived, 4 collisions
Step 2860, 88 has arrived, 4 collisions
Step 2861, 88 has arrived, 4 collisions
Step 2862, 88 has arrived, 4 collisions
Step 2863, 88 has arrived, 4 collisions
Step 2864, 88 has arrived, 4 collisions
Step 2865, 88 has arrived, 4 collisions
Step 2866, 88 has arrived, 4 collisions
Step 2867, 88 has arrived, 4 collisions
Step 2868, 88 has arrived, 4 collisions
Step 2869, 88 has arrived, 4 collisions
Step 2870, 88 has arrived, 4 collisions
Step 2871, 88 has arrived, 4 collisions
Step 2872, 88 has arrived, 4 collisions
Step 2873, 88 has arrived, 4 collisions
Step 2874, 88 has arrived, 4 collisions
Step 2875, 88 has arrived, 4 collisions
Step 2876, 88 has arrived, 4 collisions
Step 2877, 88 has arrived, 4 collisions
Step 2878, 88 has arrived, 4 collisions
Step 2879, 88 has arrived, 4 collisions
Step 2880, 88 has arrived, 4 collisions
Step 2881, 88 has arrived, 4 collisions
Step 2882, 88 has arrived, 4 collisions
Step 2883, 88 has arrived, 4 collisions
Step 2884, 88 has arrived, 4 collisions
Step 2885, 88 has arrived, 4 collisions
Step 2886, 88 has arrived, 4 collisions
Step 2887, 88 has arrived, 4 collisions
Step 2888, 88 has arrived, 4 collisions
Step 2889, 88 has arrived, 4 collisions
Step 2890, 88 has arrived, 4 collisions
Step 2891, 88 has arrived, 4 collisions
Step 2892, 88 has arrived, 4 collisions
Step 2893, 88 has arrived, 4 collisions
Step 2894, 88 has arrived, 4 collisions
Step 2895, 88 has arrived, 4 collisions
Step 2896, 88 has arrived, 4 collisions
Step 2897, 88 has arrived, 4 collisions
Step 2898, 88 has arrived, 4 collisions
Step 2899, 88 has arrived, 4 collisions
Step 2900, 88 has arrived, 4 collisions
Step 2901, 88 has arrived, 4 collisions
Step 2902, 88 has arrived, 4 collisions
Step 2903, 88 has arrived, 4 collisions
Step 2904, 88 has arrived, 4 collisions
Step 2905, 88 has arrived, 4 collisions
Step 2906, 88 has arrived, 4 collisions
Step 2907, 88 has arrived, 4 collisions
Step 2908, 88 has arrived, 4 collisions
Step 2909, 88 has arrived, 4 collisions
Step 2910, 88 has arrived, 4 collisions
Step 2911, 88 has arrived, 4 collisions
Step 2912, 88 has arrived, 4 collisions
Step 2913, 88 has arrived, 4 collisions
Drone 72 has arrived
Step 2914, 89 has arrived, 4 collisions
Step 2915, 89 has arrived, 4 collisions
Step 2916, 89 has arrived, 4 collisions
Step 2917, 89 has arrived, 4 collisions
Step 2918, 89 has arrived, 4 collisions
Step 2919, 89 has arrived, 4 collisions
Step 2920, 89 has arrived, 4 collisions
Step 2921, 89 has arrived, 4 collisions
Step 2922, 89 has arrived, 4 collisions
Step 2923, 89 has arrived, 4 collisions
Step 2924, 89 has arrived, 4 collisions
Step 2925, 89 has arrived, 4 collisions
Step 2926, 89 has arrived, 4 collisions
Step 2927, 89 has arrived, 4 collisions
Step 2928, 89 has arrived, 4 collisions
Step 2929, 89 has arrived, 4 collisions
Step 2930, 89 has arrived, 4 collisions
Step 2931, 89 has arrived, 4 collisions
Step 2932, 89 has arrived, 4 collisions
Step 2933, 89 has arrived, 4 collisions
Step 2934, 89 has arrived, 4 collisions
Step 2935, 89 has arrived, 4 collisions
Step 2936, 89 has arrived, 4 collisions
Step 2937, 89 has arrived, 4 collisions
Step 2938, 89 has arrived, 4 collisions
Step 2939, 89 has arrived, 4 collisions
Step 2940, 89 has arrived, 4 collisions
Step 2941, 89 has arrived, 4 collisions
Step 2942, 89 has arrived, 4 collisions
Step 2943, 89 has arrived, 4 collisions
Step 2944, 89 has arrived, 4 collisions
Step 2945, 89 has arrived, 4 collisions
Step 2946, 89 has arrived, 4 collisions
Step 2947, 89 has arrived, 4 collisions
Step 2948, 89 has arrived, 4 collisions
Step 2949, 89 has arrived, 4 collisions
Step 2950, 89 has arrived, 4 collisions
Step 2951, 89 has arrived, 4 collisions
Step 2952, 89 has arrived, 4 collisions
Step 2953, 89 has arrived, 4 collisions
Step 2954, 89 has arrived, 4 collisions
Step 2955, 89 has arrived, 4 collisions
Step 2956, 89 has arrived, 4 collisions
Step 2957, 89 has arrived, 4 collisions
Step 2958, 89 has arrived, 4 collisions
Step 2959, 89 has arrived, 4 collisions
Step 2960, 89 has arrived, 4 collisions
Step 2961, 89 has arrived, 4 collisions
Step 2962, 89 has arrived, 4 collisions
Step 2963, 89 has arrived, 4 collisions
Step 2964, 89 has arrived, 4 collisions
Step 2965, 89 has arrived, 4 collisions
Step 2966, 89 has arrived, 4 collisions
Step 2967, 89 has arrived, 4 collisions
Step 2968, 89 has arrived, 4 collisions
Step 2969, 89 has arrived, 4 collisions
Step 2970, 89 has arrived, 4 collisions
Step 2971, 89 has arrived, 4 collisions
Step 2972, 89 has arrived, 4 collisions
Step 2973, 89 has arrived, 4 collisions
Step 2974, 89 has arrived, 4 collisions
Step 2975, 89 has arrived, 4 collisions
Step 2976, 89 has arrived, 4 collisions
Step 2977, 89 has arrived, 4 collisions
Step 2978, 89 has arrived, 4 collisions
Step 2979, 89 has arrived, 4 collisions
Step 2980, 89 has arrived, 4 collisions
Step 2981, 89 has arrived, 4 collisions
Step 2982, 89 has arrived, 4 collisions
Step 2983, 89 has arrived, 4 collisions
Step 2984, 89 has arrived, 4 collisions
Step 2985, 89 has arrived, 4 collisions
Step 2986, 89 has arrived, 4 collisions
Step 2987, 89 has arrived, 4 collisions
Step 2988, 89 has arrived, 4 collisions
Step 2989, 89 has arrived, 4 collisions
Step 2990, 89 has arrived, 4 collisions
Step 2991, 89 has arrived, 4 collisions
Step 2992, 89 has arrived, 4 collisions
Step 2993, 89 has arrived, 4 collisions
Step 2994, 89 has arrived, 4 collisions
Step 2995, 89 has arrived, 4 collisions
Step 2996, 89 has arrived, 4 collisions
Step 2997, 89 has arrived, 4 collisions
Step 2998, 89 has arrived, 4 collisions
Step 2999, 89 has arrived, 4 collisions
Step 3000, 89 has arrived, 4 collisions
Step 3001, 89 has arrived, 4 collisions
Step 3002, 89 has arrived, 4 collisions
Step 3003, 89 has arrived, 4 collisions
Step 3004, 89 has arrived, 4 collisions
Step 3005, 89 has arrived, 4 collisions
Step 3006, 89 has arrived, 4 collisions
Step 3007, 89 has arrived, 4 collisions
Step 3008, 89 has arrived, 4 collisions
Step 3009, 89 has arrived, 4 collisions
Step 3010, 89 has arrived, 4 collisions
Step 3011, 89 has arrived, 4 collisions
Step 3012, 89 has arrived, 4 collisions
Step 3013, 89 has arrived, 4 collisions
Step 3014, 89 has arrived, 4 collisions
Step 3015, 89 has arrived, 4 collisions
Step 3016, 89 has arrived, 4 collisions
Step 3017, 89 has arrived, 4 collisions
Step 3018, 89 has arrived, 4 collisions
Step 3019, 89 has arrived, 4 collisions
Step 3020, 89 has arrived, 4 collisions
Step 3021, 89 has arrived, 4 collisions
Step 3022, 89 has arrived, 4 collisions
Step 3023, 89 has arrived, 4 collisions
Step 3024, 89 has arrived, 4 collisions
Step 3025, 89 has arrived, 4 collisions
Step 3026, 89 has arrived, 4 collisions
Step 3027, 89 has arrived, 4 collisions
Step 3028, 89 has arrived, 4 collisions
Step 3029, 89 has arrived, 4 collisions
Step 3030, 89 has arrived, 4 collisions
Step 3031, 89 has arrived, 4 collisions
Step 3032, 89 has arrived, 4 collisions
Step 3033, 89 has arrived, 4 collisions
Step 3034, 89 has arrived, 4 collisions
Step 3035, 89 has arrived, 4 collisions
Step 3036, 89 has arrived, 4 collisions
Step 3037, 89 has arrived, 4 collisions
Step 3038, 89 has arrived, 4 collisions
Step 3039, 89 has arrived, 4 collisions
Step 3040, 89 has arrived, 4 collisions
Step 3041, 89 has arrived, 4 collisions
Step 3042, 89 has arrived, 4 collisions
Step 3043, 89 has arrived, 4 collisions
Step 3044, 89 has arrived, 4 collisions
Step 3045, 89 has arrived, 4 collisions
Step 3046, 89 has arrived, 4 collisions
Step 3047, 89 has arrived, 4 collisions
Drone 1 has arrived
Step 3048, 90 has arrived, 4 collisions
Max time: 3048, Min Time: 618, Avg Time: 1828.09; 
Max Speed: 5.00, Min Speed: 0.00, Avg Speed: 3.557561;
Max Speed while avoiding: 6.50, Min Speed while avoiding: 0.13, Avg Speed While Avoiding: 4.00
...Total Collision: 4
Collide! Times 5/nCollide! Times 6/nCollide! Times 7/nStep 1, 0 has arrived, 7 collisions
Drone 7 has arrived
Drone 35 has arrived
Drone 39 has arrived
Drone 55 has arrived
Drone 56 has arrived
Drone 61 has arrived
Drone 62 has arrived
Step 2, 7 has arrived, 7 collisions
Step 3, 7 has arrived, 7 collisions
Step 4, 7 has arrived, 7 collisions
Step 5, 7 has arrived, 7 collisions
Step 6, 7 has arrived, 7 collisions
Step 7, 7 has arrived, 7 collisions
Step 8, 7 has arrived, 7 collisions
Step 9, 7 has arrived, 7 collisions
Step 10, 7 has arrived, 7 collisions
Step 11, 7 has arrived, 7 collisions
Step 12, 7 has arrived, 7 collisions
Step 13, 7 has arrived, 7 collisions
Step 14, 7 has arrived, 7 collisions
Step 15, 7 has arrived, 7 collisions
Step 16, 7 has arrived, 7 collisions
Step 17, 7 has arrived, 7 collisions
Step 18, 7 has arrived, 7 collisions
Step 19, 7 has arrived, 7 collisions
Step 20, 7 has arrived, 7 collisions
Step 21, 7 has arrived, 7 collisions
Step 22, 7 has arrived, 7 collisions
Step 23, 7 has arrived, 7 collisions
Step 24, 7 has arrived, 7 collisions
Step 25, 7 has arrived, 7 collisions
Step 26, 7 has arrived, 7 collisions
Step 27, 7 has arrived, 7 collisions
Step 28, 7 has arrived, 7 collisions
Step 29, 7 has arrived, 7 collisions
Step 30, 7 has arrived, 7 collisions
Step 31, 7 has arrived, 7 collisions
Step 32, 7 has arrived, 7 collisions
Step 33, 7 has arrived, 7 collisions
Step 34, 7 has arrived, 7 collisions
Step 35, 7 has arrived, 7 collisions
Step 36, 7 has arrived, 7 collisions
Step 37, 7 has arrived, 7 collisions
Step 38, 7 has arrived, 7 collisions
Step 39, 7 has arrived, 7 collisions
Step 40, 7 has arrived, 7 collisions
Step 41, 7 has arrived, 7 collisions
Step 42, 7 has arrived, 7 collisions
Step 43, 7 has arrived, 7 collisions
Step 44, 7 has arrived, 7 collisions
Step 45, 7 has arrived, 7 collisions
Step 46, 7 has arrived, 7 collisions
Step 47, 7 has arrived, 7 collisions
Step 48, 7 has arrived, 7 collisions
Step 49, 7 has arrived, 7 collisions
Step 50, 7 has arrived, 7 collisions
Step 51, 7 has arrived, 7 collisions
Step 52, 7 has arrived, 7 collisions
Step 53, 7 has arrived, 7 collisions
Step 54, 7 has arrived, 7 collisions
Step 55, 7 has arrived, 7 collisions
Step 56, 7 has arrived, 7 collisions
Step 57, 7 has arrived, 7 collisions
Step 58, 7 has arrived, 7 collisions
Step 59, 7 has arrived, 7 collisions
Step 60, 7 has arrived, 7 collisions
Step 61, 7 has arrived, 7 collisions
Step 62, 7 has arrived, 7 collisions
Step 63, 7 has arrived, 7 collisions
Step 64, 7 has arrived, 7 collisions
Step 65, 7 has arrived, 7 collisions
Step 66, 7 has arrived, 7 collisions
Step 67, 7 has arrived, 7 collisions
Step 68, 7 has arrived, 7 collisions
Step 69, 7 has arrived, 7 collisions
Step 70, 7 has arrived, 7 collisions
Step 71, 7 has arrived, 7 collisions
Step 72, 7 has arrived, 7 collisions
Step 73, 7 has arrived, 7 collisions
Step 74, 7 has arrived, 7 collisions
Step 75, 7 has arrived, 7 collisions
Step 76, 7 has arrived, 7 collisions
Step 77, 7 has arrived, 7 collisions
Step 78, 7 has arrived, 7 collisions
Step 79, 7 has arrived, 7 collisions
Step 80, 7 has arrived, 7 collisions
Step 81, 7 has arrived, 7 collisions
Step 82, 7 has arrived, 7 collisions
Step 83, 7 has arrived, 7 collisions
Step 84, 7 has arrived, 7 collisions
Step 85, 7 has arrived, 7 collisions
Step 86, 7 has arrived, 7 collisions
Step 87, 7 has arrived, 7 collisions
Step 88, 7 has arrived, 7 collisions
Step 89, 7 has arrived, 7 collisions
Step 90, 7 has arrived, 7 collisions
Step 91, 7 has arrived, 7 collisions
Step 92, 7 has arrived, 7 collisions
Step 93, 7 has arrived, 7 collisions
Step 94, 7 has arrived, 7 collisions
Step 95, 7 has arrived, 7 collisions
Step 96, 7 has arrived, 7 collisions
Step 97, 7 has arrived, 7 collisions
Step 98, 7 has arrived, 7 collisions
Step 99, 7 has arrived, 7 collisions
Step 100, 7 has arrived, 7 collisions
Step 101, 7 has arrived, 7 collisions
Step 102, 7 has arrived, 7 collisions
Step 103, 7 has arrived, 7 collisions
Step 104, 7 has arrived, 7 collisions
Step 105, 7 has arrived, 7 collisions
Step 106, 7 has arrived, 7 collisions
Step 107, 7 has arrived, 7 collisions
Step 108, 7 has arrived, 7 collisions
Step 109, 7 has arrived, 7 collisions
Step 110, 7 has arrived, 7 collisions
Step 111, 7 has arrived, 7 collisions
Step 112, 7 has arrived, 7 collisions
Step 113, 7 has arrived, 7 collisions
Step 114, 7 has arrived, 7 collisions
Step 115, 7 has arrived, 7 collisions
Step 116, 7 has arrived, 7 collisions
Step 117, 7 has arrived, 7 collisions
Step 118, 7 has arrived, 7 collisions
Step 119, 7 has arrived, 7 collisions
Step 120, 7 has arrived, 7 collisions
Step 121, 7 has arrived, 7 collisions
Step 122, 7 has arrived, 7 collisions
Step 123, 7 has arrived, 7 collisions
Step 124, 7 has arrived, 7 collisions
Step 125, 7 has arrived, 7 collisions
Step 126, 7 has arrived, 7 collisions
Step 127, 7 has arrived, 7 collisions
Step 128, 7 has arrived, 7 collisions
Step 129, 7 has arrived, 7 collisions
Step 130, 7 has arrived, 7 collisions
Step 131, 7 has arrived, 7 collisions
Step 132, 7 has arrived, 7 collisions
Step 133, 7 has arrived, 7 collisions
Step 134, 7 has arrived, 7 collisions
Step 135, 7 has arrived, 7 collisions
Step 136, 7 has arrived, 7 collisions
Step 137, 7 has arrived, 7 collisions
Step 138, 7 has arrived, 7 collisions
Step 139, 7 has arrived, 7 collisions
Step 140, 7 has arrived, 7 collisions
Step 141, 7 has arrived, 7 collisions
Step 142, 7 has arrived, 7 collisions
Step 143, 7 has arrived, 7 collisions
Step 144, 7 has arrived, 7 collisions
Step 145, 7 has arrived, 7 collisions
Step 146, 7 has arrived, 7 collisions
Step 147, 7 has arrived, 7 collisions
Step 148, 7 has arrived, 7 collisions
Step 149, 7 has arrived, 7 collisions
Step 150, 7 has arrived, 7 collisions
Step 151, 7 has arrived, 7 collisions
Step 152, 7 has arrived, 7 collisions
